player_id,player_display_name,position,team,week,attempts,passing_yards,carries,rushing_yards,targets,receptions,receiving_yards
00-0038936,Juice Scruggs,C,HOU,8,0,0,0,0,0,0,0
00-0038951,Sean Tucker,RB,TB,8,0,0,12,42,0,0,0
00-0038958,Markees Watts,LB,TB,8,0,0,0,0,0,0,0
00-0038966,Natrone Brooks,DB,ATL,8,0,0,0,0,0,0,0
00-0038976,Marvin Mims Jr.,WR,DEN,8,0,0,3,18,1,0,0
00-0038978,Byron Young,DT,PHI,8,0,0,0,0,0,0,0
00-0038982,Chamarri Conner,DB,KC,8,0,0,0,0,0,0,0
00-0038994,Jordan Addison,WR,MIN,8,0,0,0,0,4,3,26
00-0038995,Bryan Bresee,DT,NO,8,0,0,0,0,0,0,0
00-0038996,Tucker Kraft,TE,GB,8,0,0,0,0,9,7,143
00-0038997,Josh Downs,WR,IND,8,0,0,0,0,3,3,39
00-0039000,Deonte Banks,CB,NYG,8,0,0,0,0,0,0,0
00-0039002,Sydney Brown,SAF,PHI,8,0,0,0,0,0,0,0
00-0039009,Dylan Horton,DE,HOU,8,0,0,0,0,0,0,0
00-0039030,Jake Andrews,C,HOU,8,0,0,0,0,0,0,0
00-0039031,Adetomiwa Adebawore,DT,IND,8,0,0,0,0,0,0,0
00-0039032,Tyjae Spears,RB,TEN,8,0,0,9,59,3,3,23
00-0039040,De'Von Achane,RB,MIA,8,0,0,18,67,7,5,24
00-0039048,Matthew Bergeron,OL,ATL,8,0,0,0,0,0,0,0
00-0039049,SirVocea Dennis,LB,TB,8,0,0,0,0,0,0,0
00-0039051,Josh Hayes,DB,TB,8,0,0,0,0,0,0,0
00-0039054,Marte Mapu,LB,NE,8,0,0,0,0,0,0,0
00-0039064,Zay Flowers,WR,BAL,8,0,0,1,8,9,7,63
00-0039067,Rashee Rice,WR,KC,8,0,0,2,12,9,9,93
00-0039068,Yaya Diaby,LB,TB,8,0,0,0,0,0,0,0
00-0039070,Gervon Dexter Sr.,DT,CHI,8,0,0,0,0,0,0,0
00-0039108,Will Anderson Jr.,DE,HOU,8,0,0,0,0,0,0,0
00-0039110,Keeanu Benton,DT,PIT,8,0,0,0,0,0,0,0
00-0039111,Tuli Tuipulotu,LB,LAC,8,0,0,0,0,0,0,0
00-0039140,Kelee Ringo,CB,PHI,8,0,0,0,0,0,0,0
00-0039142,Will McDonald IV,DE,NYJ,8,0,0,0,0,0,0,0
00-0039144,Luke Musgrave,TE,GB,8,0,0,0,0,1,1,5
00-0039147,Christian Gonzalez,CB,NE,8,0,0,0,0,0,0,0
00-0039149,Quan Martin,SAF,WAS,8,0,0,0,0,0,0,0
00-0039163,C.J. Stroud,QB,HOU,8,39,318,7,30,0,0,0
00-0039167,Joey Porter Jr.,CB,PIT,8,0,0,0,0,0,0,0
00-0039176,Basil Okoye,DT,BAL,8,0,0,0,0,0,0,0
00-0039178,Austin Ajiake,LB,IND,8,0,0,0,0,0,0,0
00-0039207,Durell Nchami,DE,IND,8,0,0,0,0,0,0,0
00-0039232,Nate Wiggins,CB,BAL,8,0,0,0,0,0,0,0
00-0039234,T.J. Tampa,CB,BAL,8,0,0,0,0,0,0,0
00-0039284,Braiden McGregor,DE,NYJ,8,0,0,0,0,0,0,0
00-0039323,Ryan Rehkow,P,CIN,8,0,0,0,0,0,0,0
00-0039324,Christian Roland-Wallace,CB,KC,8,0,0,0,0,0,0,0
00-0039332,C.J. Ravenell,DE,TEN,8,0,0,0,0,0,0,0
00-0039340,Laiatu Latu,DE,IND,8,0,0,0,0,0,0,0
00-0039341,Tyler Guyton,OT,DAL,8,0,0,0,0,0,0,0
00-0039342,Xavier Legette,WR,CAR,8,0,0,0,0,3,2,17
00-0039343,Kamari Lassiter,CB,HOU,8,0,0,0,0,0,0,0
00-0039345,Renardo Green,CB,SF,8,0,0,0,0,0,0,0
00-0039347,Trevin Wallace,LB,CAR,8,0,0,0,0,0,0,0
00-0039352,Marist Liufau,LB,DAL,8,0,0,0,0,0,0,0
00-0039355,Luke McCaffrey,WR,WAS,8,0,0,0,0,3,3,24
00-0039356,Ja'Tavion Sanders,TE,CAR,8,0,0,0,0,3,3,19
00-0039360,Malik Mustapha,SAF,SF,8,0,0,0,0,0,0,0
00-0039366,Tarheeb Still,CB,LAC,8,0,0,0,0,0,0,0
00-0039368,Jordan Magee,LB,WAS,8,0,0,0,0,0,0,0
00-0039369,Cam Hart,CB,LAC,8,0,0,0,0,0,0,0
00-0039370,JD Bertrand,LB,ATL,8,0,0,0,0,0,0,0
00-0039371,Kris Abrams-Draine,CB,DEN,8,0,0,0,0,0,0,0
00-0039372,Jarvis Brownlee Jr.,DB,NYJ,8,0,0,0,0,0,0,0
00-0039375,Josh Newton,CB,CIN,8,0,0,0,0,0,0,0
00-0039376,Spencer Rattler,QB,NO,8,21,136,3,12,0,0,0
00-0039379,Jamari Thrash,WR,CLE,8,0,0,0,0,3,2,31
00-0039380,Chau Smith-Wade,CB,CAR,8,0,0,0,0,0,0,0
00-0039384,Tyrone Tracy Jr.,RB,NYG,8,0,0,10,39,3,2,14
00-0039391,Kimani Vidal,RB,LAC,8,0,0,23,117,2,1,10
00-0039394,Casey Washington,WR,ATL,8,0,0,0,0,1,1,25
00-0039398,Joe Milton III,QB,DAL,8,4,58,0,0,0,0,0
00-0039404,Will Reichard,K,MIN,8,0,0,0,0,0,0,0
00-0039410,Ryan Flournoy,WR,DAL,8,0,0,0,0,2,1,7
00-0039417,Myles Harden,CB,CLE,8,0,0,0,0,0,0,0
00-0039421,Levi Drake Rodriguez,DL,MIN,8,0,0,0,0,0,0,0
00-0039424,Devaughn Vele,WR,NO,8,0,0,0,0,5,1,10
00-0039435,Tatum Bethune,LB,SF,8,0,0,0,0,0,0,0
00-0039436,Jaylen Harrell,DE,TEN,8,0,0,0,0,0,0,0
00-0039451,Isaiah Williams,WR,NYJ,8,0,0,1,25,4,3,31
00-0039460,Carl Jones,LB,CHI,8,0,0,0,0,0,0,0
00-0039465,Reddy Steward,DB,DAL,8,0,0,0,0,0,0,0
00-0039489,Hayden Rucci,TE,MIA,8,0,0,0,0,0,0,0
00-0039491,Jalen Coker,WR,CAR,8,0,0,0,0,4,3,36
00-0039530,Brevyn Spann-Ford,TE,DAL,8,0,0,0,0,1,1,9
00-0039589,Kameron Johnson,WR,TB,8,0,0,0,0,0,0,0
00-0039603,British Brooks,RB,HOU,8,0,0,0,0,0,0,0
00-0039622,Isaiah Stalbird,LB,NO,8,0,0,0,0,0,0,0
00-0039623,Mason Tipton,WR,NO,8,0,0,0,0,1,0,0
00-0039632,PJ Jules,SAF,CIN,8,0,0,0,0,0,0,0
00-0039634,Austin McNamara,P,NYJ,8,0,0,0,0,0,0,0
00-0039648,David Martin-Robinson,TE,TEN,8,0,0,0,0,0,0,0
00-0039681,Tyler Owens,DB,WAS,8,0,0,0,0,0,0,0
00-0039718,Bo Richter,LB,MIN,8,0,0,0,0,0,0,0
00-0039732,Bo Nix,QB,DEN,8,29,247,1,-1,0,0,0
00-0039733,Ruke Orhorhoro,DT,ATL,8,0,0,0,0,0,0,0
00-0039736,Matt Goncalves,G,IND,8,0,0,0,0,0,0,0
00-0039739,Roman Wilson,WR,PIT,8,0,0,0,0,5,4,74
00-0039740,Jalyx Hunt,LB,PHI,8,0,0,0,0,0,0,0
00-0039741,Payton Wilson,LB,PIT,8,0,0,0,0,0,0,0
00-0039745,Tory Taylor,P,CHI,8,0,0,0,0,0,0,0
00-0039746,Will Shipley,RB,PHI,8,0,0,3,2,0,0,0
00-0039757,Terrell Jennings,RB,NE,8,0,0,2,15,0,0,0
00-0039763,Joe Andreessen,LB,BUF,8,0,0,0,0,0,0,0
00-0039789,Qwan'tez Stiggers,DB,NYJ,8,0,0,0,0,0,0,0
00-0039796,Rasheen Ali,RB,BAL,8,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,RB,NYJ,8,0,0,7,65,5,5,44
00-0039809,Jonah Elliss,LB,DEN,8,0,0,0,0,0,0,0
00-0039813,Evan Williams,SAF,GB,8,0,0,0,0,0,0,0
00-0039816,Anthony Gould,WR,IND,8,0,0,0,0,0,0,0
00-0039821,Andru Phillips,DB,NYG,8,0,0,0,0,0,0,0
00-0039825,Jaden Hicks,SAF,KC,8,0,0,0,0,0,0,0
00-0039826,Jeremiah Trotter Jr.,LB,PHI,8,0,0,0,0,0,0,0
00-0039829,Darius Muasau,LB,NYG,8,0,0,0,0,0,0,0
00-0039835,Justin Eboigbe,DT,LAC,8,0,0,0,0,0,0,0
00-0039838,Calen Bullock,SAF,HOU,8,0,0,0,0,0,0,0
00-0039841,Cooper DeJean,CB,PHI,8,0,0,0,0,0,0,0
00-0039846,Tykee Smith,DB,TB,8,0,0,0,0,0,0,0
00-0039847,Theo Johnson,TE,NYG,8,0,0,0,0,4,3,20
00-0039850,Edgerrin Cooper,LB,GB,8,0,0,0,0,0,0,0
00-0039851,Drake Maye,QB,NE,8,24,282,7,50,0,0,0
00-0039858,Cedric Gray,LB,TEN,8,0,0,0,0,0,0,0
00-0039859,Brandon Dorlus,DE,ATL,8,0,0,0,0,0,0,0
00-0039860,Kool-Aid McKinstry,CB,NO,8,0,0,0,0,0,0,0
00-0039861,Tyler Nubin,SAF,NYG,8,0,0,0,0,0,0,0
00-0039867,Javon Bullard,SAF,GB,8,0,0,0,0,0,0,0
00-0039868,Troy Franklin,WR,DEN,8,0,0,0,0,8,6,89
00-0039872,Cole Bishop,SAF,BUF,8,0,0,0,0,0,0,0
00-0039874,Jaylen Wright,RB,MIA,8,0,0,9,28,1,1,0
00-0039875,Ray Davis,RB,BUF,8,0,0,9,16,1,0,0
00-0039879,Javon Solomon,LB,BUF,8,0,0,0,0,0,0,0
00-0039880,Malik Washington,WR,MIA,8,0,0,0,0,5,4,36
00-0039886,T'Vondre Sweat,DT,TEN,8,0,0,0,0,0,0,0
00-0039888,Quinyon Mitchell,CB,PHI,8,0,0,0,0,0,0,0
00-0039890,Adonai Mitchell,WR,IND,8,0,0,0,0,1,0,0
00-0039894,Xavier Worthy,WR,KC,8,0,0,0,0,7,5,53
00-0039897,Joe Alt,OT,LAC,8,0,0,0,0,0,0,0
00-0039898,Mike Sainristil,CB,WAS,8,0,0,0,0,0,0,0
00-0039899,Patrick Paul,OT,MIA,8,0,0,0,0,0,0,0
00-0039900,Marshawn Kneeland,DE,DAL,8,0,0,0,0,0,0,0
00-0039901,Keon Coleman,WR,BUF,8,0,0,0,0,4,3,30
00-0039902,Chris Braswell,LB,TB,8,0,0,0,0,0,0,0
00-0039905,Graham Barton,C,TB,8,0,0,0,0,0,0,0
00-0039906,Jer'Zhan Newton,DT,WAS,8,0,0,0,0,0,0,0
00-0039912,Ben Sinnott,TE,WAS,8,0,0,0,0,1,1,22
00-0039915,Ladd McConkey,WR,LAC,8,0,0,0,0,10,6,88
00-0039918,Caleb Williams,QB,CHI,8,38,285,3,24,0,0,0
00-0039919,Rome Odunze,WR,CHI,8,0,0,0,0,10,7,114
00-0039920,Malachi Corley,WR,CLE,8,0,0,1,31,0,0,0
00-0039924,Dallas Turner,LB,MIN,8,0,0,0,0,0,0,0
00-0040009,Savion Williams,WR,GB,8,0,0,1,1,1,1,8
00-0040010,Barryn Sorrell,DE,GB,8,0,0,0,0,0,0,0
00-0040011,Shemar James,LB,DAL,8,0,0,0,0,0,0,0
00-0040045,Alijah Clark,DB,DAL,8,0,0,0,0,0,0,0
00-0040069,Teddye Buchanan,LB,BAL,8,0,0,0,0,0,0,0
00-0040072,Jeffrey Bassa,LB,KC,8,0,0,0,0,0,0,0
00-0040074,Tyler Loop,K,BAL,8,0,0,0,0,0,0,0
00-0040078,Brashard Smith,RB,KC,8,0,0,3,8,0,0,0
00-0040100,Jay Higgins,LB,BAL,8,0,0,0,0,0,0,0
00-0040104,Keondre Jackson,SAF,BAL,8,0,0,0,0,0,0,0
00-0040118,Cooper McDonald,LB,KC,8,0,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,CAR,8,0,0,0,0,10,7,99
00-0040126,Colston Loveland,TE,CHI,8,0,0,0,0,5,3,38
00-0040127,Kenneth Grant,DT,MIA,8,0,0,0,0,0,0,0
00-0040128,Tyler Warren,TE,IND,8,0,0,0,0,5,4,53
00-0040129,Emeka Egbuka,WR,TB,8,0,0,0,0,9,3,35
00-0040130,Jayden Higgins,WR,HOU,8,0,0,0,0,8,4,34
00-0040133,Azareye'h Thomas,CB,NYJ,8,0,0,0,0,0,0,0
00-0040134,Pat Bryant,WR,DEN,8,0,0,0,0,4,2,40
00-0040138,Jaylin Noel,WR,HOU,8,0,0,0,0,6,5,63
00-0040140,Dylan Fairchild,G,CIN,8,0,0,0,0,0,0,0
00-0040141,Kevin Winston Jr.,SAF,TEN,8,0,0,0,0,0,0,0
00-0040143,Jacob Parrish,CB,TB,8,0,0,0,0,0,0,0
00-0040147,Jared Wilson,C,NE,8,0,0,0,0,0,0,0
00-0040148,Xavier Watts,SAF,ATL,8,0,0,0,0,0,0,0
00-0040152,Upton Stout,CB,SF,8,0,0,0,0,0,0,0
00-0040155,Danny Stutsman,LB,NO,8,0,0,0,0,0,0,0
00-0040157,Barrett Carter,LB,CIN,8,0,0,0,0,0,0,0
00-0040159,Lathan Ransom,SAF,CAR,8,0,0,0,0,0,0,0
00-0040162,Dylan Sampson,RB,CLE,8,0,0,3,0,6,5,29
00-0040164,Jaylin Lane,WR,WAS,8,0,0,0,0,2,1,0
00-0040165,Malachi Moore,SAF,NYJ,8,0,0,0,0,0,0,0
00-0040166,Quincy Riley,CB,NO,8,0,0,0,0,0,0,0
00-0040170,Elic Ayomanor,WR,TEN,8,0,0,0,0,8,4,52
00-0040171,Joshua Farmer,DT,NE,8,0,0,0,0,0,0,0
00-0040172,Jordan Watkins,WR,SF,8,0,0,0,0,2,1,7
00-0040175,Jordan Phillips,DT,MIA,8,0,0,0,0,0,0,0
00-0040182,Dante Trader Jr.,SAF,MIA,8,0,0,0,0,0,0,0
00-0040183,Elijah Roberts,DE,TB,8,0,0,0,0,0,0,0
00-0040185,Marques Sigle,SAF,SF,8,0,0,0,0,0,0,0
00-0040186,Francisco Mauigoa,LB,NYJ,8,0,0,0,0,0,0,0
00-0040188,Yahya Black,DE,PIT,8,0,0,0,0,0,0,0
00-0040189,Oronde Gadsden II,TE,LAC,8,0,0,0,0,5,5,77
00-0040192,Jordan Hancock,CB,BUF,8,0,0,0,0,0,0,0
00-0040194,Jackson Hawes,TE,BUF,8,0,0,0,0,3,2,15
00-0040198,Ollie Gordon II,RB,MIA,8,0,0,10,46,1,1,20
00-0040200,Andy Borregales,K,NE,8,0,0,0,0,0,0,0
00-0040201,Marcus Harris,CB,TEN,8,0,0,0,0,0,0,0
00-0040202,Devin Neal,RB,NO,8,0,0,0,0,3,3,11
00-0040206,Riley Leonard,QB,IND,8,2,0,1,1,0,0,0
00-0040208,Tahj Brooks,RB,CIN,8,0,0,0,0,0,0,0
00-0040218,Jimmy Horn Jr.,WR,CAR,8,0,0,2,9,1,0,0
00-0040221,R.J. Mickens,SAF,LAC,8,0,0,0,0,0,0,0
00-0040223,Jeremy Crawshaw,P,DEN,8,0,0,0,0,0,0,0
00-0040231,Carson Bruener,LB,PIT,8,0,0,0,0,0,0,0
00-0040236,Kyle Monangai,RB,CHI,8,0,0,7,24,0,0,0
00-0040237,Tez Johnson,WR,TB,8,0,0,0,0,6,5,43
00-0040242,Jacory Croskey-Merritt,RB,WAS,8,0,0,9,25,1,0,0
00-0040243,Korie Black,CB,NYG,8,0,0,0,0,0,0,0
00-0040245,Connor Colby,G,SF,8,0,0,0,0,0,0,0
00-0040251,Trikweze Bridges,DB,DAL,8,0,0,0,0,0,0,0
00-0040258,Dom Jones,CB,CLE,8,0,0,0,0,0,0,0
00-0040259,Gage Larvadain,WR,CLE,8,0,0,1,3,0,0,0
00-0040263,Donovan McMillon,SAF,CLE,8,0,0,0,0,0,0,0
00-0040277,Jahdae Walker,WR,CHI,8,0,0,0,0,0,0,0
00-0040279,Ryan Fitzgerald,K,CAR,8,0,0,0,0,0,0,0
00-0040289,Bam Martin-Scott,LB,CAR,8,0,0,0,0,0,0,0
00-0040296,Corey Thornton,CB,CAR,8,0,0,0,0,0,0,0
00-0040347,Johnathan Edwards,DB,IND,8,0,0,0,0,0,0,0
00-0040357,Trey Washington,SAF,IND,8,0,0,0,0,0,0,0
00-0040416,John Bullock,LB,TB,8,0,0,0,0,0,0,0
00-0040429,Josh Williams,RB,TB,8,0,0,4,11,0,0,0
00-0040432,Beaux Collins,WR,NYG,8,0,0,0,0,2,1,18
00-0040449,Karene Reid,LB,DEN,8,0,0,0,0,0,0,0
00-0040460,Marlowe Wax,LB,LAC,8,0,0,0,0,0,0,0
00-0040492,Tyler Batty,LB,MIN,8,0,0,0,0,0,0,0
00-0040494,Max Brosmer,QB,MIN,8,4,13,0,0,0,0,0
00-0040501,Austin Keys,LB,MIN,8,0,0,0,0,0,0,0
00-0040506,Myles Price,WR,MIN,8,0,0,0,0,0,0,0
00-0040509,Ben Yurosek,TE,MIN,8,0,0,0,0,2,1,5
00-0040534,Ke'Shawn Williams,WR,PIT,8,0,0,0,0,0,0,0
00-0040547,Nate Carter,RB,ATL,8,0,0,2,14,0,0,0
00-0040574,Elijah Ponder,LB,NE,8,0,0,0,0,0,0,0
00-0040578,James Pearce Jr.,DE,ATL,8,0,0,0,0,0,0,0
00-0040579,Carson Schwesinger,LB,CLE,8,0,0,0,0,0,0,0
00-0040582,Arian Smith,WR,NYJ,8,0,0,0,0,1,1,23
00-0040583,Woody Marks,RB,HOU,8,0,0,11,62,4,4,49
00-0040584,Gunnar Helm,TE,TEN,8,0,0,0,0,3,2,23
00-0040586,Jaydon Blue,RB,DAL,8,0,0,8,29,0,0,0
00-0040634,Jordan Turner,LB,DEN,8,0,0,0,0,0,0,0
00-0040636,Keyon Martin,CB,BAL,8,0,0,0,0,0,0,0
00-0040640,Ashton Gillotte,DE,KC,8,0,0,0,0,0,0,0
00-0040643,Jonas Sanker,SAF,NO,8,0,0,0,0,0,0,0
00-0040644,Trevor Etienne,RB,CAR,8,0,0,4,16,0,0,0
00-0040654,Kai Kroeger,P,NO,8,0,0,0,0,0,0,0
00-0040660,Mykel Williams,DE,SF,8,0,0,0,0,0,0,0
00-0040661,Donovan Jackson,G,MIN,8,0,0,0,0,0,0,0
00-0040663,Harold Fannin Jr.,TE,CLE,8,0,0,1,2,8,6,62
00-0040667,Matthew Golden,WR,GB,8,0,0,0,0,3,3,4
00-0040676,Cam Ward,QB,TEN,8,38,259,2,4,0,0,0
00-0040677,Abdul Carter,LB,NYG,8,0,0,0,0,0,0,0
00-0040678,Derrick Harmon,DT,PIT,8,0,0,0,0,0,0,0
00-0040685,Mason Graham,DT,CLE,8,0,0,0,0,0,0,0
00-0040686,Josh Conerly Jr.,OT,WAS,8,0,0,0,0,0,0,0
00-0040688,Malaki Starks,SAF,BAL,8,0,0,0,0,0,0,0
00-0040691,Jaxson Dart,QB,NYG,8,24,193,6,17,0,0,0
00-0040694,Darius Alexander,DT,NYG,8,0,0,0,0,0,0,0
00-0040704,Dillon Gabriel,QB,CLE,8,35,156,1,13,0,0,0
00-0040705,Chimere Dike,WR,TEN,8,0,0,1,1,8,7,93
00-0040708,Jihaad Campbell,LB,PHI,8,0,0,0,0,0,0,0
00-0040709,Maxwell Hairston,CB,BUF,8,0,0,0,0,0,0,0
00-0040710,Deone Walker,DT,BUF,8,0,0,0,0,0,0,0
00-0040715,Cam Skattebo,RB,NYG,8,0,0,3,12,2,1,18
00-0040716,Craig Woodson,SAF,NE,8,0,0,0,0,0,0,0
00-0040720,Jahdae Barron,CB,DEN,8,0,0,0,0,0,0,0
00-0040721,Alfred Collins,DT,SF,8,0,0,0,0,0,0,0
00-0040722,Mike Green,LB,BAL,8,0,0,0,0,0,0,0
00-0040725,Donovan Ezeiruaku,LB,DAL,8,0,0,0,0,0,0,0
00-0040727,Tre Harris,WR,LAC,8,0,0,0,0,2,2,8
00-0040730,RJ Harvey,RB,DEN,8,0,0,7,46,1,1,5
00-0040731,Trey Amos,CB,WAS,8,0,0,0,0,0,0,0
00-0040734,TreVeyon Henderson,RB,NE,8,0,0,10,75,0,0,0
00-0040735,Luther Burden III,WR,CHI,8,0,0,0,0,1,1,-1
00-0040736,Mason Taylor,TE,NYJ,8,0,0,0,0,8,5,34
00-0040738,Demetrius Knight Jr.,LB,CIN,8,0,0,0,0,0,0,0
00-0040743,Tyler Shough,QB,NO,8,30,128,3,12,0,0,0
00-0040744,Jaylahn Tuimolaou,DE,IND,8,0,0,0,0,0,0,0
00-0040746,Nic Scourton,LB,CAR,8,0,0,0,0,0,0,0
00-0040747,Benjamin Morrison,CB,TB,8,0,0,0,0,0,0,0
00-0040749,Andrew Mukuba,SAF,PHI,8,0,0,0,0,0,0,0
00-0040756,Shemar Stewart,DE,CIN,8,0,0,0,0,0,0,0
00-0040782,Isaiah Bond,WR,CLE,8,0,0,0,0,4,0,0
00-0040784,Quinshon Judkins,RB,CLE,8,0,0,9,19,3,3,-2
,,,MIN,8,0,0,0,0,0,0,0
00-0023459,Aaron Rodgers,QB,PIT,9,35,203,2,0,0,0,0
00-0023853,Matt Prater,K,BUF,9,0,0,0,0,0,0,0
00-0026158,Joe Flacco,QB,CIN,9,47,470,1,-1,0,0,0
00-0026190,Calais Campbell,DE,ARI,9,0,0,0,0,0,0,0
00-0026498,Matthew Stafford,QB,LA,9,32,281,4,-4,0,0,0
00-0026858,Graham Gano,K,NYG,9,0,0,0,0,0,0,0
00-0027114,Thomas Morstead,P,SF,9,0,0,0,0,0,0,0
00-0027857,Trent Williams,OT,SF,9,0,0,0,0,0,0,0
00-0027962,Cameron Jordan,LB,NO,9,0,0,0,0,0,0,0
00-0027969,Cameron Heyward,DE,PIT,9,0,0,0,0,0,0,0
00-0028872,Johnny Hekker,P,TEN,9,0,0,0,0,0,0,0
00-0029255,Bobby Wagner,MLB,WAS,9,0,0,0,0,0,0,0
00-0029606,Harrison Smith,FS,MIN,9,0,0,0,0,0,0,0
00-0029607,Demario Davis,OLB,NO,9,0,0,0,0,0,0,0
00-0029692,Bryan Anger,P,DAL,9,0,0,0,0,0,0,0
00-0029822,Brandon McManus,K,GB,9,0,0,0,0,0,0,0
00-0029892,Kyle Juszczyk,FB,SF,9,0,0,0,0,2,1,12
00-0030061,Zach Ertz,TE,WAS,9,0,0,0,0,4,4,46
00-0030062,Darius Slay,CB,PIT,9,0,0,0,0,0,0,0
00-0030070,John Jenkins,DT,BAL,9,0,0,0,0,0,0,0
00-0030092,Sam Martin,P,CAR,9,0,0,0,0,0,0,0
00-0030114,Jordan Poyer,FS,BUF,9,0,0,0,0,0,0,0
00-0030140,Tress Way,P,WAS,9,0,0,0,0,0,0,0
00-0030279,Keenan Allen,WR,LAC,9,0,0,0,0,5,2,41
00-0030506,Travis Kelce,TE,KC,9,0,0,0,0,5,4,66
00-0030564,DeAndre Hopkins,WR,BAL,9,0,0,0,0,1,0,0
00-0030565,Geno Smith,QB,LV,9,39,284,5,9,0,0,0
00-0030757,Mike Pennel,DT,KC,9,0,0,0,0,0,0,0
00-0031040,Khalil Mack,OLB,LAC,9,0,0,0,0,0,0,0
00-0031079,Pat O'Donnell,P,ARI,9,0,0,0,0,0,0,0
00-0031136,Chris Boswell,K,PIT,9,0,0,0,0,0,0,0
00-0031177,Brent Urban,DE,BAL,9,0,0,0,0,0,0,0
00-0031203,Cairo Santos,K,CHI,9,0,0,0,0,0,0,0
00-0031236,Brandin Cooks,WR,NO,9,0,0,0,0,3,2,16
00-0031254,Denico Autry,DT,HOU,9,0,0,0,0,0,0,0
00-0031279,Jake Matthews,OT,ATL,9,0,0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,DAL,9,0,0,0,0,0,0,0
00-0031360,Kyle Van Noy,MLB,BAL,9,0,0,0,0,0,0,0
00-0031364,Jadeveon Clowney,DE,DAL,9,0,0,0,0,0,0,0
00-0031381,Davante Adams,WR,LA,9,0,0,0,0,7,5,60
00-0031411,DeMarcus Lawrence,LB,SEA,9,0,0,0,0,0,0,0
00-0031492,Jason Myers,K,SEA,9,0,0,0,0,0,0,0
00-0031551,Eddie Goldman,NT,WAS,9,0,0,0,0,0,0,0
00-0031557,Jordan Phillips,DT,BUF,9,0,0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,HOU,9,0,0,0,0,0,0,0
00-0031588,Stefon Diggs,WR,NE,9,0,0,0,0,4,3,38
00-0031608,Quandre Diggs,S,TEN,9,0,0,0,0,0,0,0
00-0031687,Raheem Mostert,RB,LV,9,0,0,0,0,1,1,14
00-0031898,Alex Singleton,LB,DEN,9,0,0,0,0,0,0,0
00-0031933,Leonard Williams,DE,SEA,9,0,0,0,0,0,0,0
00-0031935,Preston Smith,DE,WAS,9,0,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,DT,NYG,9,0,0,0,0,0,0,0
00-0032052,Dante Fowler Jr.,DE,DAL,9,0,0,0,0,0,0,0
00-0032065,Bradley Pinion,P,ATL,9,0,0,0,0,0,0,0
00-0032103,Denzel Perryman,MLB,LAC,9,0,0,0,0,0,0,0
00-0032104,Ameer Abdullah,RB,IND,9,0,0,1,3,1,1,2
00-0032164,Arik Armstead,DE,JAX,9,0,0,0,0,0,0,0
00-0032211,Tyler Lockett,WR,LV,9,0,0,0,0,1,0,0
00-0032378,DeForest Buckner,DT,IND,9,0,0,0,0,0,0,0
00-0032381,Taylor Decker,OT,DET,9,0,0,0,0,0,0,0
00-0032387,Jarran Reed,DT,SEA,9,0,0,0,0,0,0,0
00-0032392,Austin Hooper,TE,NE,9,0,0,0,0,1,1,20
00-0032415,Matthew Judon,OLB,MIA,9,0,0,0,0,0,0,0
00-0032424,DJ Reader,DT,DET,9,0,0,0,0,0,0,0
00-0032442,Elandon Roberts,OLB,LV,9,0,0,0,0,0,0,0
00-0032445,Ted Karras,G,CIN,9,0,0,0,0,0,0,0
00-0032464,Kalif Raymond,WR,DET,9,0,0,0,0,1,0,0
00-0032569,Wil Lutz,K,DEN,9,0,0,0,0,0,0,0
00-0032580,Jonathan Jones,DB,WAS,9,0,0,0,0,0,0,0
00-0032667,Roy Robertson-Harris,DE,NYG,9,0,0,0,0,0,0,0
00-0032726,Ka'imi Fairbairn,K,HOU,9,0,0,0,0,0,0,0
00-0032753,Luke Rhodes,LS,IND,9,0,0,0,0,0,0,0
00-0032759,Sheldon Rankins,DT,HOU,9,0,0,0,0,0,0,0
00-0032762,Chris Jones,DE,KC,9,0,0,0,0,0,0,0
00-0032764,Derrick Henry,RB,BAL,9,0,0,19,119,1,1,2
00-0032775,Demarcus Robinson,WR,SF,9,0,0,0,0,1,0,0
00-0032889,A'Shawn Robinson,DT,CAR,9,0,0,0,0,0,0,0
00-0033010,Sheldon Day,DT,WAS,9,0,0,0,0,0,0,0
00-0033046,Jihad Ward,LB,TEN,9,0,0,0,0,0,0,0
00-0033051,David Onyemata,DT,ATL,9,0,0,0,0,0,0,0
00-0033055,Jalen Ramsey,CB,PIT,9,0,0,0,0,0,0,0
00-0033063,Zach Wood,LS,NO,9,0,0,0,0,0,0,0
00-0033066,Andrew Billings,DT,CHI,9,0,0,0,0,0,0,0
00-0033073,Emmanuel Ogbah,DE,JAX,9,0,0,0,0,0,0,0
00-0033077,Dak Prescott,QB,DAL,9,39,250,4,34,0,0,0
00-0033090,Hunter Henry,TE,NE,9,0,0,0,0,6,4,51
00-0033093,Jonathan Bullard,DE,NO,9,0,0,0,0,0,0,0
00-0033106,Jared Goff,QB,DET,9,37,284,0,0,0,0,0
00-0033109,Javon Hargrave,NT,MIN,9,0,0,0,0,0,0,0
00-0033110,Tyler Higbee,TE,LA,9,0,0,0,0,4,3,13
